name,category,street,contact,state,township
Toe Tet Aung,Timber Merchants,"1220/B, Hlaw Gar Rd., Ward (70),","tel: 09-421039800,tel: 09-973123991",Yangon Region,South Dagon(South Dagon)
Pyae Sone Tun,VCD/DVD & Tapes Rental Services,"188/A, Bo Myint Aung St., Ward (12),","tel: 09-73250869,tel: 09-972473479",Yangon Region,East Dagon(East Dagon)
Pwint Thit Tun,Warehouses [Onion/Garlic/Potato],"E/26, Yae Tamar St., Bayint Naung Warehouses,",tel: 01-528647,Yangon Region,Mayangone(Mayangone)
Phyo,Warehouses [Onion/Garlic/Potato],"Rm B/492/493, Underground, Nyaung Pin Lay Plaza,",tel: 01-2315779,Yangon Region,Lanmadaw(Lanmadaw)
Swe Wunna,Timber Merchants,"1579, Hlaw Gar Rd., Ward (107),",tel: 09-450035268,Yangon Region,South Dagon(South Dagon)
Phwar Shin [Daw],Warehouses [Onion/Garlic/Potato],"Rm C/1/C/2/B/193, Underground, Nyaung Pin Lay Plaza,","tel: 09-448003936,tel: 09-450014554,tel: 01-220052 [Res]",Yangon Region,Lanmadaw(Lanmadaw)
Pyae Sone Phyo,Warehouses [Onion/Garlic/Potato],"E/7, Yae Tamar St., Bayint Naung Warehouses,",tel: 09-5052624,Yangon Region,Mayangone(Mayangone)
Aung Min [Ko] & Brothers,Warehouses [Rice],"A/115, Gant Gaw 1st Lane, Bayint Naung Warehouses,","tel: 01-686244,tel: 09-5111820",Yangon Region,Mayangone(Mayangone)
Aung Myat Kyaw,Warehouses [Rice],"G/53-B, Padauk St., Bayint Naung Warehouses,","tel: 01-686449,tel: 09-5020618,tel: 01-681340,tel: 09-8635618,tel: 09-254192393",Yangon Region,Mayangone(Mayangone)
Sin Phyu Taw,Timber Merchants,"63, Myin Taw Thar Rd., Infront Of No(3) Market, Ward (4-South),","tel: 09-73015357,tel: 09-5050648",Yangon Region,Thaketa(Thaketa)
Aung Htate Tan,Warehouses [Rice],"A/48, Naung Yoe St., Bayint Naung Warehouses,","tel: 01-686801,tel: 09-73067598,tel: 09-5104309",Yangon Region,Mayangone(Mayangone)
Aung Chan Thar,Warehouses [Rice],"H/61-A, Ar Thaw Ka St., Bayint Naung Warehouses,","tel: 01-681029,tel: 09-49287753,tel: 01-682921,tel: 09-5031575",Yangon Region,Mayangone(Mayangone)
Aung Lan Taw,Warehouses [Rice],"H/60, Ar Thaw Ka St., Bayint Naung Warehouses,","tel: 01-683074,tel: 01-683047,tel: 09-5019070",Yangon Region,Mayangone(Mayangone)
Toe Pwar Gyi,Bamboo Products,"1239, Extension 1st St., Near Thadar Yon Bus Stop, Ward (2-North),","tel: 01-551049,tel: 09-421022334,tel: 09-421022335",Yangon Region,Thaketa(Thaketa)
Pyae Soe,Warehouses [Onion/Garlic/Potato],"D/49-B, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680423,tel: 01-681723",Yangon Region,Mayangone(Mayangone)
Arr Mhan,Warehouses [Rice],"H/43-A, Ar Thaw Ka St., Bayint Naung Warehouses,","tel: 01-681144,tel: 09-5015757,tel: 09-5010110",Yangon Region,Mayangone(Mayangone)
Seik Khaung,Warehouses [Onion/Garlic/Potato],"C/39-B, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-680326,tel: 09-73339997,tel: 09-5579997",Yangon Region,Mayangone(Mayangone)
Phoe Kyar [U] [Bayin Ma],Warehouses [Onion/Garlic/Potato],"Rm B/221, Underground, Nyaung Pin Lay Plaza,","tel: 01-211233 Ext.319,tel: 01-218253,tel: 09-5006532",Yangon Region,Lanmadaw(Lanmadaw)
Pa Oh Ma,Warehouses [Onion/Garlic/Potato],"Rm B/327/328, Underground, Nyaung Pin Lay Plaza,","tel: 01-212966,tel: 01-212965,tel: 09-790570887,tel: 09-450037859",Yangon Region,Lanmadaw(Lanmadaw)
Aung Bawga,Warehouses [Rice],"G/79-D, Padauk St., Bayint Naung Warehouses,","tel: 01-686444,tel: 01-707117,tel: 09-5021131",Yangon Region,Mayangone(Mayangone)
Aung Chan Thar,Warehouses [Rice],"WS/27/28/B/81, Kyun Shwe Wah St.,","tel: 01-686393,tel: 01-686391,tel: 01-686394",Yangon Region,Mayangone(Mayangone)
Tin Maung [U],Timber Merchants,"1066, 7th Zay St., Ward (6-East),","tel: 09-43056060,tel: 09-448028943,tel: 01-551504",Yangon Region,Thaketa(Thaketa)
Aung Bawga,Warehouses [Rice],"WS/30, Kyun Shwe Wah St., Bayint Naung Warehouses,",tel: 09-5021131,Yangon Region,Mayangone(Mayangone)
Thukha San,Timber Merchants,"91, Hlaw Gar Rd., Ward (104),","tel: 09-5112012,tel: 09-799872822,tel: 09-971725030",Yangon Region,South Dagon(South Dagon)
Arkar Hein,Warehouses [Rice],"J/38-B, Ar Thaw Ka St., Bayint Naung Warehouses,","tel: 09-5188356,tel: 09-74585769,tel: 09-49253682,tel: 09-250547618",Yangon Region,Mayangone(Mayangone)
Thidar [Ma],Brick/Lime/Sand/Gravel & Other Aggregates,"35, 20 Houses 1st St., Pa-La-Ya Ward,","tel: 09-73007001,tel: 09-252675190",Yangon Region,Mingalardon(Mingalardon)
"Thein Maung [U, Haji] & Sons",Timber Merchants,"9, Aung Mingalar St., (Kha) Ward,","tel: 01-569781,tel: 09-5172383",Yangon Region,Thingangyun(Thingangyun)
Thein Win [U],Timber Merchants,"133, Sittway St., Ward (13),",tel: 09-449009062,Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
Pauk Si Ma,Warehouses [Onion/Garlic/Potato],"Rm B/4, Underground, Nyaung Pin Lay Plaza,","tel: 09-8723534,tel: 09-421156637",Yangon Region,Lanmadaw(Lanmadaw)
Thura Tun,Doors & Shutters Sales,"56/A, Sein Pan Myaing St., Ward (7),","tel: 09-250525620,tel: 09-795209954,tel: 09-49260135",Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
Thapyay Nyo,Timber Merchants,"273, Sittway St., Ward (12),","tel: 09-5080920,tel: 09-5144356,tel: 09-73034861",Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
Shwe Yee Lin,Warehouses [Onion/Garlic/Potato],"Rm B/276/277, Underground, Nyaung Pin Lay Plaza,","tel: 09-5503610,tel: 09-5173260,tel: 09-73037741",Yangon Region,Lanmadaw(Lanmadaw)
Shwe Pyae Sone,Warehouses [Onion/Garlic/Potato],"D/38-B, Yae Tamar St., Bayint Naung Warehouses,",tel: 01-680482,Yangon Region,Mayangone(Mayangone)
Pyae Sone Aung,VCD/DVD & Tapes Rental Services,"788, Anawmar St., Ward (13),",tel: 01-8550968,Yangon Region,South Okkalapa (South Okkalapa )
Shwe Nagar,Warehouses [Onion/Garlic/Potato],"Rm B/506/507, Underground, Nyaung Pin Lay Plaza,","tel: 01-211233 Ext.548,tel: 01-218012",Yangon Region,Lanmadaw(Lanmadaw)
"Tin Hla [U] [Sone Yay, San Yay]",Timber Merchants,"271, Wai Bar Gi St., Ka Ward,","tel: 09-5096960,tel: 09-259295207",Yangon Region,North Okkalapa (North Okkalapa )
Shan Taung Tan,Warehouses [Onion/Garlic/Potato],"D/42, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680489,tel: 01-681030,tel: 01-686035,tel: 09-5283298",Yangon Region,Mayangone(Mayangone)
Shan Lay,Warehouses [Onion/Garlic/Potato],"E/22, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680006,tel: 09-73039800,tel: 01-680827,tel: 01-680998",Yangon Region,Mayangone(Mayangone)
Shwe Soe San,Warehouses [Onion/Garlic/Potato],"D/40, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680095,tel: 01-686295",Yangon Region,Mayangone(Mayangone)
Shwe Sin Min,Warehouses [Onion/Garlic/Potato],"D/36-A, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680660,tel: 09-5110147,tel: 09-5044530",Yangon Region,Mayangone(Mayangone)
Shwe Pyi Soe,Warehouses [Onion/Garlic/Potato],"D/32-A, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 09-73114542,tel: 09-73154815",Yangon Region,Mayangone(Mayangone)
Aung Tet Khit,Warehouses [Rice],"G/1, Sein Pan St., Bayint Naung Warehouses,","tel: 01-680125,tel: 09-5010804",Yangon Region,Mayangone(Mayangone)
Aung Tagon,Warehouses [Rice],"WS/29, Kyun Shwe Wah St., Bayint Naung Warehouses,","tel: 01-686397,tel: 09-5139750,tel: 09-47130408",Yangon Region,Mayangone(Mayangone)
Aung Setkyar,Warehouses [Rice],"B/2, Naung Yoe St., Bayint Naung Warehouses,","tel: 01-686798,tel: 09-5108799,tel: 09-5176171",Yangon Region,Mayangone(Mayangone)
Aung Tagon,Warehouses [Rice],"A/138-A, Khattar St., Bayint Naung Warehouses,","tel: 01-683701,tel: 09-5031286,tel: 09-8583546,tel: 01-501457 [Res]",Yangon Region,Mayangone(Mayangone)
A.A,Warehouses [General],"E/13, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680589,tel: 09-799843307,tel: 01-680294,tel: 09-972162718,tel: 09-259907739",Yangon Region,Mayangone(Mayangone)
Aung Soe Paing,Warehouses [Rice],"A/131, Khattar St., Bayint Naung Warehouses,","tel: 01-683583,tel: 01-683051",Yangon Region,Mayangone(Mayangone)
207,Warehouses [Chilli],"E/5-A, Yae Tamar St., Bayint Naung Warehouses,","tel: 09-73164310,tel: 09-421068058,tel: 09-73183825",Yangon Region,Mayangone(Mayangone)
Shwe Kaung Kin,Warehouses [Onion/Garlic/Potato],"580, Magwe St., Ward (9),",tel: 09-256256255,Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
Aung Soe [Ko],Warehouses [Rice],"A/109-B, Gant Gaw 1st Lane, Bayint Naung Warehouses,",tel: 01-686133,Yangon Region,Mayangone(Mayangone)
Ma Cho,,"28/29/30, Padauk Chaung, Thiri Mingalar Zay Thit","tel: 09-5020192,tel: 09-73097038",Hlaing,
Win Sawmill & Timber Trading,Doors & Shutters Sales,"59/60, Khay Mar Thi Rd., Industrial Zone,","tel: 01-9699969,tel: 09-5194199,tel: 01-9691872,tel: 01-9691906,tel: 09-5009630,tel: 09-785194199,tel: 09-794744649",Yangon Region,North Okkalapa (North Okkalapa )
Aung Aung,Warehouses [Fruit],"Nga Shed, Rm 34/35, Thiri Mingalar Market,","tel: 01-9688569,tel: 09-254855909",Yangon Region,Hlaing(Hlaing)
Aung Setkyar,Warehouses [Rice],"H/25, Padauk St., Bayint Naung Warehouses,","tel: 01-680762,tel: 01-686798,tel: 01-528937,tel: 09-5108799,tel: 09-5176171",Yangon Region,Mayangone(Mayangone)
Shwe Sae Taw [999],Warehouses [Foodstuff],"SH/24, Kyun Shwe Wah St., Bayint Naung Warehouses,",tel: 01-710693,Yangon Region,Mayangone(Mayangone)
Nan Thazin,Warehouses [General],"C/67, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-686026,tel: 01-686027,tel: 01-686028,tel: 01-686026~30,tel: 09-8568803,tel: 09-73122136,tel: 09-8551490,tel: 09-8551493",Yangon Region,Mayangone(Mayangone)
Lucky Cow,Warehouses [Foodstuff],"41, Nat Mauk 1st  Lane., Bo Cho Ward (2),",tel: 01-202856~60,Yangon Region,Bahan(Bahan)
San Yay,VCD/DVD & Tapes Rental Services,"599, Khaing Shwe Wah St., Corner of Nwe Ni 1st St.,Ward (15),",tel: 09-420210388,Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
Sann Myint [Daw],Warehouses [Foodstuff],"E/14, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680219,tel: 09-5158399",Yangon Region,Mayangone(Mayangone)
Aung Chan Thar,Warehouses [Fruit],"Nga Shed, Rm 81/84, Thiri Mingalar Market,","tel: 01-9688642,tel: 09-5073184,tel: 09-2028758",Yangon Region,Hlaing(Hlaing)
San Wutt Yee Tun,VCD/DVD & Tapes Rental Services,"Bldg 32, Rm 004, G Flr, 5th St., Yuzana Garden City Housing, C Block,",tel: 09-420191785,Yangon Region,Dagon Seikkan(Dagon Seikkan)
Sabei,VCD/DVD & Tapes Rental Services,"No.(2) Main Rd.,Near Than Lan Bus Stop,Lay Daunt Kan",tel: 09-73191434,Yangon Region,East Dagon(East Dagon)
Royal,VCD/DVD & Tapes Rental Services,"61, Sittaung St., Ward (6),","tel: 09-422494178,tel: 09-799712848",Yangon Region,Shwe Pyi Thar(Shwe Pyi Thar)
San Kaday,VCD/DVD & Tapes Rental Services,"17/A, Thiri Mingalar Rd., Ywar Ma (East) Ward,",tel: 09-421100208,Yangon Region,Insein(Insein)
Thet San,Warehouses [Onion/Garlic/Potato],"D/10-A, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-680093,tel: 09-970742783,tel: 01-680561,tel: 09-5044498,tel: 09-5161458,tel: 09-254067283,tel: 09-5044498",Yangon Region,Mayangone(Mayangone)
Thein San [U],Warehouses [Onion/Garlic/Potato],"Rm B/204/205, Underground, Nyaung Pin Lay Plaza,",tel: 01-211233 Ext.510,Yangon Region,Lanmadaw(Lanmadaw)
Aung Soe Paing,Warehouses [Rice],"G/59-A, Padauk St., Bayint Naung Warehouses,","tel: 01-680545,tel: 01-682293,tel: 01-683051,tel: 09-5008137,tel: 01-683583",Yangon Region,Mayangone(Mayangone)
Shwe Myat Hman,Foodstuffs,"Rm B/360/361, Underground, Nyaung Pin Lay Plaza,","tel: 01-211233 Ext.395,tel: 09-73160238",Yangon Region,Lanmadaw(Lanmadaw)
Rose,VCD/DVD & Tapes Rental Services,"Mar Ga St.,Zeyar Shwe Myay Co-op Shop Room,Ward (12)",tel: 09-31273082,Yangon Region,South Okkalapa (South Okkalapa )
Than Tayar,Warehouses [Onion/Garlic/Potato],"E/36-B, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680087,tel: 09-5007817",Yangon Region,Mayangone(Mayangone)
Tan Phet Bi [Daw],Warehouses [Onion/Garlic/Potato],"Rm B/218, Underground, Nyaung Pin Lay Plaza,",,Yangon Region,Lanmadaw(Lanmadaw)
Thant Thant Lay,Warehouses [Onion/Garlic/Potato],"A Shed, Rm 111/115, Thein Gyi Market,","tel: 01-370622 Ext.355,tel: 09-5162634",Yangon Region,Pabedan(Pabedan)
Tet Nay Lin Trading House,Warehouses [Onion/Garlic/Potato],"D/27, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-680056,tel: 09-73023708,tel: 01-680558,tel: 09-5005402,tel: 09-73023706,tel: 09-975552899",Yangon Region,Mayangone(Mayangone)
Kaung Ya Thar,Warehouses [Chilli],"F/2, Gant Gaw St., Bayint Naung Warehouses,","tel: 09-5167641,tel: 09-450028395,tel: 01-569117,tel: 09-5104523,tel: 09-73208877",Yangon Region,Mayangone(Mayangone)
Thila Thamardi,Warehouses [Onion/Garlic/Potato],"D/28-B, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-680475,tel: 09-73125388,tel: 09-261964395,tel: 09-5250998",Yangon Region,Mayangone(Mayangone)
Queen,VCD/DVD & Tapes Rental Services,"513, Thapyay St., Die Su Village,",tel: 09-420051450,Yangon Region,Hlaing Thar Yar(Hlaing Thar Yar)
SSK [Kyu Gote],Warehouses [Onion/Garlic/Potato],"D/63, Yae Tamar St., Bayint Naung Warehouses,","tel: 09-789774345,tel: 09-2012347,tel: 09-782012347",Yangon Region,Mayangone(Mayangone)
Pyone Ta Yar,VCD/DVD & Tapes Rental Services,"Bldg 4, Rm 007, Aung Myay Thar Si St., Aung Myaytharsi Housing (East), Ward (1),","tel: 01-516227,tel: 09-5191448",Yangon Region,Kamayut(Kamayut)
Shwe Zee Kwet,Warehouses [Onion/Garlic/Potato],"Rm B/226/234, Underground, Nyaung Pin Lay Plaza,",tel: 09-73031988,Yangon Region,Lanmadaw(Lanmadaw)
Taung Paw Thar,Warehouses [Onion/Garlic/Potato],"Rm B/303/304/305, Underground, Nyaung Pin Lay Plaza,","tel: 01-211233 Ext.212,tel: 09-73088856,tel: 09-5189327",Yangon Region,Lanmadaw(Lanmadaw)
Radar,VCD/DVD & Tapes Rental Services,"512/C,Zeya St.,Ward (10)",,Yangon,South Okkalapa (South Okkalapa )
Waing [U Myint Swe],Timber Merchants,"541/4, Hlaw Gar Rd., Ward (21),","tel: 09-250315470,tel: 09-73014417",Yangon Region,South Dagon(South Dagon)
"Win Int'l Co.,Ltd. [Zabu Hlwan Co.,Ltd.]",Export & Import Companies,"6, Pyay Rd., 6 Mile, Ward (10),","tel: 01-500894,tel: 01-507031,tel: 01-507032,tel: 01-507076",Yangon Region,Hlaing(Hlaing)
Yadanar Aung,Warehouses [Onion/Garlic/Potato],"D/43, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-686722,tel: 09-73107986,tel: 09-43033537,tel: 09-250340371",Yangon Region,Mayangone(Mayangone)
Tun Pwar,Timber Merchants,"1055/1056, Maung Makan Kan Thar Rd., Ward (19),","tel: 09-5406140,tel: 01-700911,tel: 09-49217910",Yangon Region,South Dagon(South Dagon)
Lay Pyay Thin,Warehouses [Foodstuff],"C/55, Ngu War St., Bayint Naung Warehouses,","tel: 09-5017136,tel: 09-73150485",Yangon Region,Mayangone(Mayangone)
Venus,Timber Merchants,"629, Bo Min Yaung Rd., Ward (40),",tel: 09-73037553,Yangon Region,North Dagon(North Dagon)
Win,Timber Merchants,"67/68/69, Yarza Di Yit Rd., Ward (9),","tel: 01-581478,tel: 01-581507,tel: 01-581696,tel: 09-73243285,tel: 09-5154098",Yangon Region,East Dagon(East Dagon)
UKL,Warehouses [Onion/Garlic/Potato],"F/27-A, Ngu War St., Bayint Naung Warehouses,","tel: 01-682412,tel: 09-73152650,tel: 09-793152650,tel: 09-33580534",Yangon Region,Mayangone(Mayangone)
Toe Tet Aung,Warehouses [Onion/Garlic/Potato],"Rm B/372/373, Underground, Nyaung Pin Lay Plaza,","tel: 09-793416991,tel: 09-961226111",Yangon Region,Lanmadaw(Lanmadaw)
Tun Phay [U],Warehouses [Onion/Garlic/Potato],"F/2, Ngu War St., Bayint Naung Warehouses,","tel: 01-680018,tel: 09-73077721,tel: 01-686705,tel: 01-686704,tel: 09-5100781",Yangon Region,Mayangone(Mayangone)
Tun Myint [U],Warehouses [Onion/Garlic/Potato],"Rm B/2, Underground, Nyaung Pin Lay Plaza,",tel: 09-448000959,Yangon Region,Lanmadaw(Lanmadaw)
Tin Tun [U],Warehouses [Onion/Garlic/Potato],"E/15-B, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680456,tel: 09-73037676",Yangon Region,Mayangone(Mayangone)
Tun Myint [U],Warehouses [Onion/Garlic/Potato],"D Shed, Rm C/294, Underground, Thein Gyi Market,",tel: 09-31069604,Yangon Region,Latha(Latha)
Tun Nay Lin,Timber Merchants,"6, 139th St., Ma U Gone Ward,","tel: 01-299299,tel: 01-545959 [Factory],tel: 09-5039367,tel: 09-5125474",Yangon Region,Tarmwe(Tarmwe)
"Tropical Woods Co.,Ltd. [Alkemal Group Company]",Export & Import Companies,"107/108, Makhayar Min Thar Gyi St., Industrial Zone,",tel: 09-254810644,Yangon Region,Dagon Seikkan(Dagon Seikkan)
Thin Thin Khaing [Ma],Warehouses [Onion/Garlic/Potato],"Rm B/8, Underground, Nyaung Pin Lay Plaza,",tel: 09-5179839,Yangon Region,Lanmadaw(Lanmadaw)
Tun Nay Yaung,Timber Merchants,"165, Myin Taw Thar Rd., Ward (2-North),","tel: 09-5051553,tel: 01-541125",Yangon Region,Thaketa(Thaketa)
Arr Mhan,Warehouses [Fruit],"Nga Shed, Rm 77, Thiri Mingalar Market,","tel: 01-9688500,tel: 09-5114713,tel: 01-508433 [Res],tel: 09-73127952,tel: 01-9688585",Yangon Region,Hlaing(Hlaing)
Tin Win [U] [Family],Warehouses [Onion/Garlic/Potato],"Rm B/44/45, Underground, Nyaung Pin Lay Plaza,","tel: 09-8568465,tel: 01-573585 Ext.217 [Res],tel: 01-211233 Ext.496",Yangon Region,Lanmadaw(Lanmadaw)
Aung,Warehouses [Fruit],"Kha Shed, Rm 2, Thiri Mingalar Market,","tel: 09-5080060,tel: 01-9190056,tel: 09-5164935,tel: 09-73132543",Yangon Region,Hlaing(Hlaing)
Seik Ku Eain,VCD/DVD & Tapes Rental Services,"143, Phaung Taw Oo Pagoda St., Kyauk Yae Dwin Ward,",tel: 09-73094854,Yangon Region,North Okkalapa (North Okkalapa )
Tun Family,Timber Merchants,"1030/1031, Thu Mingalar Rd., 16/1 Ward,","tel: 01-8570518,tel: 01-8578315",Yangon Region,Thingangyun(Thingangyun)
See Sar,VCD/DVD & Tapes Rental Services,"Thu Mate Tar St.,Ward (1)",tel: 09-43105528,Yangon Region,North Okkalapa (North Okkalapa )
Am Thai,Warehouses [Fruit],"Ka Gyi Shed, Rm 6/7/8, Thiri Mingalar Market,",tel: 09-2020074,Yangon Region,Hlaing(Hlaing)
Aung Pin Lel,Warehouses [Chilli],"E/14-B, Ngu War St., Bayint Naung Warehouses,","tel: 09-2228318,tel: 09-401630402,tel: 09-975254254,tel: 09-798762015",Yangon Region,Mayangone(Mayangone)
Aung Naing,Warehouses [Chilli],"E/18-A, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680569,tel: 09-5006131,tel: 01-682637",Yangon Region,Mayangone(Mayangone)
Yati Moe,Warehouses [Onion/Garlic/Potato],"D/54-A, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680512,tel: 09-73162418",Yangon Region,Mayangone(Mayangone)
See Sar Yeik,VCD/DVD & Tapes Rental Services,"Aung Sandar St.,Kyan Sit Thar Housing",,Yangon,Hlaing Thar Yar(Hlaing Thar Yar)
Arlakue [Ko] + Armon [Daw],Warehouses [Fruit],"Kha Shed, Thiri Mingalar Market,","tel: 09-5133954,tel: 09-5189504",Yangon Region,Hlaing(Hlaing)
Zawtika,Warehouses [Onion/Garlic/Potato],"C/48-A, Aung Tha Pyay St., Bayint Naung Warehouses,","tel: 01-680426,tel: 09-5044486,tel: 09-5150815",Yangon Region,Mayangone(Mayangone)
Ywet Hla,Timber Merchants,"Set Hmu 6th St.,Industrial Zone","tel: 09-5105758,tel: 09-73009447,tel: 09-73073073,tel: 09-8601637,tel: 09-73202970",Yangon Region,South Okkalapa (South Okkalapa )
Tin Tin Aye [Daw],Warehouses [Onion/Garlic/Potato],"D Shed, Rm C/300, Underground, Thein Gyi Market,",tel: 01-240600 Ext.4681,Yangon Region,Latha(Latha)
Rain,VCD/DVD & Tapes Rental Services,"181, Airport Rd., Corner of Min Ye Kyaw Swar St.,Ward (5),",tel: 01-656396,Yangon Region,Mayangone(Mayangone)
Yati Aung,Timber Merchants,"Min Nandar Rd., Si Pin Shop Room, Yan Pyae Ward (3),","tel: 01-290214,tel: 01-9190196,tel: 09-5180708,tel: 09-31040651",Yangon Region,Thaketa(Thaketa)
YS [Sein Myittar Family],Warehouses [Onion/Garlic/Potato],"E/6, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-681703,tel: 01-680848,tel: 09-5168703",Yangon Region,Mayangone(Mayangone)
Wunna,Brick/Lime/Sand/Gravel & Other Aggregates,"144/150,Hlaw Gar Rd.,Ward (55)","tel: 01-590305,tel: 09-5048919,tel: 09-5172581,tel: 09-254546349,tel: 09-420053867",Yangon Region,South Dagon(South Dagon)
Yadanar Sein,Warehouses [Onion/Garlic/Potato],"D/34-B, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680483,tel: 09-8628190",Yangon Region,Mayangone(Mayangone)
Saydanar Aung,VCD/DVD & Tapes Rental Services,"791, Thiri St., U San Kyaw Ah Su, Pein Nel Gone Ward,","tel: 09-420062895,tel: 09-421140224",Yangon Region,Insein(Insein)
Winner,Doors & Shutters Sales,"305/306, Kanaung 3rd St., Shwe Pauk Kan Industrial Zone,","tel: 01-695339,tel: 09-5020026,tel: 01-695344",Yangon Region,North Okkalapa (North Okkalapa )
Yarzawin,Brick/Lime/Sand/Gravel & Other Aggregates,"1208, Hlaw Gar Rd., Ward (24),","tel: 09-43115920,tel: 09-5074275,tel: 09-73023197",Yangon Region,South Dagon(South Dagon)
Yoma [2],Timber Merchants,"285/286, No.(3) Main Rd., Near 333 Bus Stop, Pearl Myoe Thit Ward (3),","tel: 09-5117141,tel: 09-5114143",Yangon Region,Mingalardon(Mingalardon)
Koe Kant,Groceries,"Bldg 5,Rm 501,Kyan Sit Thar St.,Aung Myay Thar Yar Shop House,Ward (6)",,Yangon,Hlaing Thar Yar(Hlaing Thar Yar)
Khit Thit,Warehouses [Chilli],"E/19, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680451,tel: 01-680567,tel: 01-680568,tel: 09-5011918,tel: 09-5105255",Yangon Region,Mayangone(Mayangone)
Kabar Hein [Nay Pyi Taw-Meikhtila-Mahlaing-Taung Thar],Transportation Services,"E/47-A, Ngu War St., Bayint Naung Warehouses,","tel: 01-528640,tel: 09-49777314",Yangon Region,Mayangone(Mayangone)
"Kris Int'l Trading Co.,Ltd.",Beans & Pulses,"304, Shwe Bon Tha St., Upper Middle Block,","tel: 01-371632,tel: 01-380210",Yangon Region,Pabedan(Pabedan)
Win [Family],Timber Merchants,"691/B, Shukhin Thar Rd., Ward (10-South),","tel: 09-5095225,tel: 01-553141",Yangon Region,Thaketa(Thaketa)
Saung,VCD/DVD & Tapes Rental Services,"Anawmar St.,Corner of Anawmar 13th St.,Ah Naw Mar Ward (1)","tel: 09-421039499,tel: 09-43021395",Yangon,Thaketa(Thaketa)
Chinthae Yarzar,Warehouses [Chilli],"E/30-A, Yae Tamar St., Bayint Naung Warehouses,","tel: 01-680070,tel: 01-682364,tel: 01-681850 [Res],tel: 09-73045122",Yangon Region,Mayangone(Mayangone)
