state,township,category,name,contact,street
Yangon Region,Kyauktada,Custom Clearing Agents,BH Custom Clearing & Forwarding Agency," 0973018584, 09254182095","9/11, Rm 205/B, 2nd Flr, 36th St., Lower Block,"
Yangon Region,Bahan,Logistics Services,Awards Group of Companies," 09258611110, 0973191484, 09252928526, 09254123578","20/A, Rm 302, 2nd Flr, Shwe Gon Daing (West) 4th St., Shwe Gon Daing (West) Ward,"
Yangon Region,Bahan,Logistics Services,"Awards Logistics Co.,Ltd."," 09258611110, 0973191484, 09252928526, 09254123578","20/A, Rm 302, 2nd Flr, Shwe Gon Daing (West) 4th St., Shwe Gon Daing (West) Ward,"
Yangon Region,Pabedan,Logistics Services,"AGX Logistics [Myanmar] Co.,Ltd."," 01376009, 01371929, 0973077522, 0973077533, 0973077544, 095014283, 095159808, 095161729","608, Rm 5/B, 5th Flr, Merchant Rd., Bo Son Patt Tower,"
Yangon Region,Pabedan,Jades,New Pwint Oo," 095179041, 01240339 [Res], 0973236342","Central Hall Shed, Rm 11, Bogyoke Aung San Market,"
Yangon Region,Bahan,Furniture Marts,Kyaw Myanmar, 095188317,"1, West Race Course Rd., Co-operative Compound, Saya San (North-East) Ward,"
Yangon Region,South Okkalapa ,Furniture Marts,Kyaw Kyaw [Ko]," 095083313, 09263525161","769, Thu Mingalar Rd., Ward (7),"
Yangon Region,South Dagon,Furniture Marts,Kyal Tagon," 09421149171, 09452293482","754/B, Kyan Sit Thar Rd., Ward (72),"
Yangon Region,Hlaing Thar Yar,Furniture Marts,Ko Lay, 095040301,"Rm 3/4, Bo Aung Kyaw St., No(6) Co-operative Bus Stop, Ward (14),"
Yangon Region,Botahtaung,Export & Import Companies,Bright Agency," 01398148, 095158119","18, 41st St., Lower Block,"
Yangon Region,Tarmwe,Furniture Marts,Kyaw Aung," 095071039, 0973235441","116, Thamain Bayan Rd., Tarmway Gyee (Kha) Ward,"
Yangon Region,Bahan,Furniture Marts,Kyaw Kyaw [Ko]," 095009238, 0973201530, 09961016127, 09452289860","3, Shwe Gon Daing Rd., Near B.E.M.S (3), Shwe Gon Daing (West) Ward,"
Yangon Region,Mingalardon,Jades,Popa," 01647265, 0973249684","Airport Rd., Yangon Int'l Airport (Departure Lounge), A Nan Pin Ward,"
Yangon Region,Bahan,Export & Import Companies,Care Freight Services Ltd. [Freight Forwarding]," 01544340, 01544341, 01558300, 01543198, 01542788","Rm 01/03, 1st Flr, Shwe Gon Daing Rd., Dagon Tower,"
Yangon Region,Thaketa,Cosmetics,Yoon Yoon, 09420128334,"298, Aung Yadanar St., Corner of Myoma 11th St.,Ward (4-North),"
Yangon Region,Insein,Furniture Marts,Kyae Mone, 095032507,"143, Bayint Naung Rd., Near Pauk Taw Wa Bus Stop, Pauk Taw Ward,"
Yangon Region,East Dagon,Soft Drinks/Juices & Beverages,WN," 0973195790, 0932305060, 095040710, 0973113335","145, Yaw Ah Twin Wun U Phoe Hlaing St., Industrial Zone,"
Yangon Region,Pabedan,Jades,Phyu," 01254129, 095018909","Face Wing Shed, Rm 26, Bogyoke Aung San Market,"
Yangon Region,South Okkalapa ,Drinking Water [Manu/Dist],Yee Mon [Ma], 09420038184,"1087,Yarza Thura St.,Ward (7)"
Yangon Region,Dagon,Logistics Services,"Bravely [Myanmar] Transport and Logistics Co.,Ltd."," 01379292, 01370835, 01379599, 01384749","Rm 901, 9th Flr, La Pyayt Wun Plaza,"
Yangon Region,Pabedan,Jades,Pearl Empress Diamond & Pearl Jewellery," 01374032, 095149454, 09255788636","Rm 176/177,Bogyoke Aung San Market"
Yangon Region,Pabedan,Jades,Phyo Yadanar," 01248067, 01242235, 095013591, 01566584 [Res]","West D Shed, Rm 76, Bogyoke Aung San Market,"
Yangon Region,Mingalardon,Jades,Precious," 01548869, 095505183","Rm Counter 2, 1st Flr, Airport Rd., Yangon Int'l Airport (Departure Lounge), A Nan Pin Ward,"
Yangon Region,Thingangyun,Food Stalls,Zalatt Nan," 0930639411, 09796303591","165/4, Than Thu Mar Rd., Thuwana/24 Ward,"
Yangon Region,Thaketa,Furniture Marts,Khin Maung Win [U]," 09420249973, 09798169798","612, Aung Chan Thar 3rd St., Ward (7-West),"
Yangon Region,Pabedan,Jades,One Sixty Eight [168], 0943095838,"Nawarat Hall Shed, Rm 128, G Flr, Bogyoke Aung San Market,"
Yangon Region,Bahan,Logistics Services,"Awards Container Lines Co.,Ltd."," 09258611110, 0973191484, 09252928526, 09254123578","20/A, Rm 302, 2nd Flr, Shwe Gon Daing (West) 4th St., Shwe Gon Daing (West) Ward,"
Yangon Region,Pabedan,Jades,Penta One," 095004592, 095192289, 01532003, 0943151333 [Res]","2 Storey Shed, Rm 8, Bogyoke Aung San Market,"
Yangon Region,Hlaing,Furniture Marts,Khin Maung Aye [U], 0943064841,"160, Thida St., Ward (13),"
Yangon Region,Tarmwe,Furniture Marts,Khine Sapae," 0973006307, 095056836","89, Thamain Bayan Rd., Tarmway Gyee (Ka/Ga-Nge) Ward,"
Yangon Region,Sanchaung,Jades,"Royal Jade Co.,Ltd."," 092300025, 09796730281","17, Chan Thar St., Kyun Taw (South) Ward,"
Yangon Region,Pabedan,Jades,Ruby Palace," 0973013220, 09795420429, 0949329238, 09448023773","Super World 2 Shed, Rm 1, 1st Flr, Bogyoke Aung San Market,"
Yangon Region,Shwe Pyi Thar,Forklifts,"Green Partner Enviroment [Myanmar] [GPEM] Co.,Ltd.", 095004171,"15/147, Taw Win St., Ward (3),"
Yangon Region,Dagon,Agriculture,"Shwe Yaung Pya Agro Co.,Ltd.", 01255819~38,"123, Alanpya Pagoda Rd., Yaw Min Gyi Ward,"
Yangon Region,Pabedan,Jades,Ruby, 095179684,"West D Shed, Rm 55, Bogyoke Aung San Market,"
Yangon Region,Pabedan,Forest Plantations,"Green Forest Myanmar Public Co.,Ltd."," 01371629, 01371630","258/262, Merchant Rd., Classic Strand Condominium,"
Yangon Region,Hlaing Thar Yar,Furniture Marts,Kyi Soe [U], 09421070130,"155, Bo Aung Kyaw St., Ward (14),"
Yangon Region,Mayangone,Jades,Rose Jewellery," 01665812, 095006032","Rm Counter 17, 2nd Flr, Kaba Aye Pagoda Rd., Myanma Gems Museum,"
Yangon Region,Pabedan,Logistics Services,Elan Logistics Pte Ltd.," 01377946~7, 01377986, 01378164~5","Rm 7/E, 7th Flr, Merchant Rd., Bo Son Patt Tower,"
Yangon Region,Dagon,Food Stalls [Shan Traditional],Ahmataya," 095019221, 095114328","307, Myoma Kyaung Rd., Near B.E.P.S (10), Pyay (East) Ward,"
Yangon Region,Bahan,Jades,"Pannbayin Myanmar Co.,Ltd."," 01541881, 01558405, 01709621, 095103082, 0973135439, 09250027700","133/B,Shwe Gon Daing Rd.,Infront Of Yuzana Hotel,Shwe Gon Daing (West) Ward"
Yangon Region,South Okkalapa ,Foreign News Agencies,Kyodo News Agency, 09450002912,"1037/B, Baya Kyaw Thu 16th St., Ward (7),"
Yangon Region,Lanmadaw,Food Stalls [Shan Traditional],Ahmataya," 095019221, 095114328","Rm 18/19/20,Baho Rd."
Yangon Region,Hlaing Thar Yar,,Golden Fish," 095110697, 01688161, 01218412","479, Padamyar St., Industrial Zone (5),"
Yangon Region,Lanmadaw,,"La Min Thu Co.,Ltd"," 0933888851, 0933888852","192/181, War Dan St.,"
Yangon Region,Chan Aye Thar Zan,,Sin Phyu Taw," 0235086, 0991007017","Rm 10, 78 St.,Between 30 St. and 31 St.,"
Yangon Region,Hlaing,Food Stalls [Shan Traditional],Ah Pyo Gyi, 09795567633,"Bldg 21, Rm 003, Kha Yae 4th St., Mya Kan Thar Housing,"
Yangon Region,Latha,Foodstuffs,Myanmar Zar La," 01215327, 01210436, 01215284","50,Lanmadaw St.,"
Yangon Region,Botahtaung,,Grand Wynn Enterprises Ltd," 019010045, 019010046","38, 66th St.,"
Yangon Region,Pabedan,Baking Training Centres,Master Food Group," 01248014, 01379071, 01389340, 0973181875","100/102, Rm 8, 8th Flr, 27th St., Upper Middle Block,"
Yangon Region,Mayangone,,Daily Essentials," 01243316, 0932307757, 09782997185","Ga-Gyi/7,Aung Tha Pyay St., Bayint Naung Warehouses,"
Yangon Region,Pabedan,Jades,Royal Pearl," 095069024, 09420129035","West D Shed, Rm 102, Bogyoke Aung San Market,"
Yangon Region,Pabedan,Jades,Phyo Myat," 01559493, 095067448","Central Hall Shed, Rm 79, Bogyoke Aung San Market,"
Yangon Region,Kamayut,Food Stalls [Shan Traditional],A 1," 09451018770, 09778854349","93, Hledan Rd., Ward (8),"
Yangon Region,Kamayut,Restaurants [Vegetarian],999 Shan Noodle, 09785187697,"Rm 626, 6th Flr, Junction Square,"
Yangon Region,Mayangone,,"Myanmar CP Live Stock Co., Ltd.", 09255959657,"135,Pyay Rd., 8  Mile,"
Yangon Region,North Okkalapa ,Food Stalls [Shan Traditional],3T, 09784523052,"1283, Thu Zi Tar St., Ward (2),"
Yangon Region,Mingalardon,Food Stalls [Shan Traditional],May Shan,,"-A4, Rm 1+2, Corner of Dagon St.,"
Yangon Region,Yankin,Foreign News Agencies,Kyodo News," 018605563, 018605564","Rm 04/12, 4th Flr, Sedona Hotel (Sedona Business Suite),"
Yangon Region,Latha,,Hmwe," 01250770, 01250663","002,Bldg 77/79/89,G Flr,18th St.,"
Yangon Region,Mayangone,Food Stalls [Shan Traditional],A Lin, 09798236504,"Bldg 7, Rm 003, G Flr, Kyaik Waing Pagoda Rd., Myaing Hay Wun Housing,"
Yangon Region,Mingalar Taung Nyunt,Food Stalls [Shan Traditional],111, 0943191461,"111th St., Mingalar Taung Nyunt Ward,"
Yangon Region,Tarmwe,Foreign News Agencies,"DVB Multimedia Group Co.,Ltd."," 01297910, 019000904, 011221912","Bldg 18, Rm 4, Sabei St., Yuzana Mingalar City Housing,"
Yangon Region,Mingalar Taung Nyunt,Foreign News Agencies,Hla Htwe [U] [Anara-Nikkei],,"Bldg 19,Rm 10,Gyo Phyu St.,Hpa-Sa-Pa-La Housing,Hpa-Sa-Pa-La Ward"
Yangon Region,Bahan,Foreign News Agencies,BBC Media Action," 01545455, 09250386718","6, Winkabar St., Ngarr Htatt Gyee (West) Ward,"
Yangon Region,North Dagon,Foreign News Agencies,Aung Thu Myaing [U], 0973206988,"86, Let We Thondara St., Ward (32),"
Yangon Region,Kyauktada,Foreign News Agencies,Associated Press [AP]," 095170389, 01379622 [Res]","196, 6th Flr, 36th St., Upper Block,"
Yangon Region,Mayangone,Foreign News Agencies,Han Htwe Aung [U], 095105815,"2/M, Tharyar Aye St., Ward (3),"
Yangon Region,Sanchaung,Foreign News Agencies,AP [Aye Aye Win [Daw]]," 01527014, 095000270, 01524666","283, U Wisara Rd., Myae Ni Gone (North) Ward,"
Yangon Region,Ahlone,Food Stalls [Shan Traditional],2 Cities," 012316463, 09254252467","120, Sin Min St., Htar Nar Ward,"
Yangon Region,South Okkalapa ,Food Stalls [Shan Traditional],Aung Thiha," 09786318074, 095092190","354/B, Thu Mingalar Rd., Ward (9),"
Yangon Region,South Okkalapa ,Foreign News Agencies,Ei Ei Tin [Daw]," 095000303, 01570891","133, 8th St., Corner of Waiza Yan Tar Rd.,Ward (3),"
Yangon Region,Hlaing,Food Stalls [Shan Traditional],Aung Thapyay," 09780815883, 09782229165","Rm 4, 4th Flr, Sein Gay Har Parami Centre,"
Yangon Region,Thaketa,Food Stalls [Shan Traditional],Aunty Nan, 09254041626,"Rm 6/7, Yan Pyay St., Corner of Yan Pyay 22nd St.,Yan Pyae Ward (3),"
Yangon Region,Yankin,Food Stalls [Shan Traditional],Aye Thukha," 0973151747, 09254191313","1300, Thitsar Rd., Ward (11),"
Yangon Region,Dagon,Food Stalls [Shan Traditional],Aung Mingalar Shan Noodle," 01385185, 095070778, 09250150376","34, Bo Yar Nyunt St., Corner of Nawaday St.,Yaw Min Gyi Ward,"
Yangon Region,Hlaing,Food Stalls [Shan Traditional],Arr Mhan, 0973060662,"57, Parami Rd., Infront Of B.E.M.S ( 6 ), Ward (16),"
Yangon Region,Insein,,"Top Home-Made Foodstuff Trading Co., Ltd."," 01641457, 01646655","350, Mingalar St., Saw Bwar Gyi Gone,"
Yangon Region,Hlaing Thar Yar,,"TWO BIRDS MANUFACTURING CO., LTD."," 097972999915, 097972999967","470 / 471, Myawaddy Min Gyi Rd. and Yaw Ah Twin Wun U Pho Hlaing St,"
Yangon Region,Sanchaung,Food Stalls [Shan Traditional],Arr Chai," 095517198, 095104242","Rm Pa Sauk/25, Padonmar St., Padonmar Stadium, Shin Saw Pu Ward,"
Yangon Region,Pyigyi Tagon,,Shan Shwe Taung," 095079086, 095037776","146/(Wa/9), 65 St.,Corner of Thar Yar Waddi Min Gyi St.,"
Yangon Region,Shwe Pyi Thar,Food Stalls [Shan Traditional],Bandar Yeik," 0930389649, 09422456379","43/A, Bogyoke Aung San Rd., Near Car Lay Gate Bus Stop, Ward (5),"
Yangon Region,South Dagon,,"Myanmar Liwayway Food Industries Co., Ltd."," 01590422, 01590871","474, Yangon St., Corner of Yauk Kaw St., Ward (23),"
Yangon Region,Kamayut,Food Stalls [Shan Traditional],Aung Tha Pyay," 0933245348, 0973206553","Hledan Rd., Infront Of Sein Gay Har Hledan Centre, Ward (8),"
Yangon Region,East Dagon,Foodstuffs,Lucky Shwe Oh," 0973070937, 0973070938, 0973070939","53, Yaw Ah Twin Wun U Phoe Hlaing St.,"
Yangon Region,South Dagon,,"Shwe Thandar Trading Co., Ltd."," 095173738, 01591022, 01591129","2733, Pyi Htaung Su Rd.,"
Yangon Region,South Dagon,Foodstuffs,M.H.K," 0973006334, 098534050, 095056619","225, Karunar St., Corner of Yadanar St.,"
Yangon Region,Sanchaung,Furniture Marts,Kyi Pyar," 0973100034, 09259705558","16, Baho Rd., Than Tadar Ward,"
Yangon Region,Lanmadaw,Foodstuffs,"JIN HUA Packing & Printing Co.,Ltd.", 01221667,"60, 1st Flr, 5th St.,"
Yangon Region,Yankin,Furniture Marts,Kyaw Zaw [Ko]," 0931278217, 09261402223","Bldg 107, Yankin Rd., Near Post Office Bus Stop, Ward (1),"
Yangon Region,Mayangone,,"Khant Nyar Htel Trading Co., Ltd."," 01686768, 01686769, 09686767","B-8 / 9, Naung Yoe St., Bayint Naung Warehouses,"
Yangon Region,Tarmwe,Furniture Marts,Kyaw Yadanar Moe," 01540300, 095100681, 0973009336","103, Thamain Bayan Rd., Tarmway Gyee (Ka/Ga-Nge) Ward,"
Yangon Region,Thaketa,Furniture Marts,Kyi Myint, 09420219777,"1068/A, Shukhin Thar Rd., Ward (10-South),"
Yangon Region,Hlaing Thar Yar,,Mickle King Food Industry," 01613938, 0973190935, 0973190936, 095187818","495/496, Yaw Ah Twin Wun U Pho Hlaing St.,"
Yangon Region,North Dagon,Furniture Marts,Kyaw Sann," 09451742056, 09451255223","1437, Bo Min Yaung Rd., Ward (43),"
Yangon Region,Shwe Pyi Thar,Furniture Marts,Kyaw Win [U], 0936484644,"672, Bayint Naung Rd., Ward (18),"
Yangon Region,Dagon,Logistics Services,"Deugro [Myanmar] Co.,Ltd."," 01246188, 01371376","Rm 711, 7th Flr, La Pyayt Wun Plaza,"
Yangon Region,Pazundaung,Air Cargos,"Dawood Worldwide Moving Services Co.,Ltd."," 019010055, 01203329","29/31, G Flr, 54th St., Upper Middle Block,"
Yangon Region,Mingalar Taung Nyunt,Furniture Marts,Kyaw Myanmar," 01200747 Ext.5556, 095106951, 095188317","Rm B-6/A, 4th Flr, Yuzana Plaza,"
Yangon Region,Kyauktada,Logistics Services,"CP World Co.,Ltd.", 01255915~17,"339,Rm 1405,14th Flr,Bogyoke Aung San Rd.,Sakura Tower"
Yangon Region,Mayangone,Foreign News Agencies,Nyein Chan Naing [U] [EPA], 095175816,"160, Aung Zeyar St., Ward (2),"
Yangon Region,Mayangone,Foreign News Agencies,Nikkei [U Thurein Hla Htway]," 01665176, 095167650","366/B, Shwe Hnin Si 7th St., Ward (5),"
Yangon Region,Tarmwe,Furniture Marts,Kyaw Yadanar Moe," 01540300, 095100681, 095144060, 0973009336, 09785100681, 09785144060, 01556460","114, Thamain Bayan Rd., Tarmway Gyee (Kha) Ward,"
Yangon Region,Bahan,Foodstuffs,Liberty," 0973200842, 018604949, 095090110","56 (B), Maharsi Thar Thana Yeik Thar St,"
Yangon Region,Mingalar Taung Nyunt,,Zwe Yadanar," 0930204028, 01201532","45,G Flr,122th St.,  Yae Twin Gone Ward"
Yangon Region,Botahtaung,Logistics Services,"CP World Co.,Ltd."," 01255915, 0973247123","Rm 001, Botahtaung Zay St.,"
Yangon Region,Dagon,Food Stalls [Shan Traditional],Cherry Yeik," 09797350010, 09260411741","Rm G, Bo Yar Nyunt St., Royal Yaw Min Gyi Condo,"
Yangon Region,Sanchaung,,"Myanmar Golden Star (S & DC) Co., Ltd.)"," 09250585410, 09250585796","125, Kyun Taw Rd., Ward (6), Hantharwady Rd.,,"
Yangon Region,North Okkalapa ,Food Stalls [Shan Traditional],Cherry Muse, 09771014262,"534, May Darwi Rd., Ga Nge Ward,"
Yangon Region,Yankin,Foreign News Agencies,NTV [Daw Sint Sint Aung]," 095000910, 01542737","Bldg 282, Rm 4, Yankin Rd., East Yankin, Ward (2),"
Yangon Region,Kamayut,Food Stalls [Shan Traditional],Cherry Hlaing, 09421098649,"4/A, Hledan 5th St., Ward (3),"
Yangon Region,Tarmwe,Food Stalls [Shan Traditional],Cherry," 01555168, 0943073943","100, Dhama Wi Ha Ra St., Pathein Nyunt Ward,"
Yangon Region,Lanmadaw,Food Stalls [Shan Traditional],Caf  House, 09970740224,"91/105/F, Min Ye Kyaw Swar Rd.,"
Yangon Region,Kamayut,Food Stalls [Shan Traditional],Cherry Myay, 0943075285,"57, Mingalar St., Ward (8),"
Yangon Region,North Okkalapa ,Food Stalls [Shan Traditional],C & T, 09790543471,"16/17, May Darwi Rd., Sa Lein Ward,"
Yangon Region,Aung Myay Thar Zan,,MANDALAY THAI CRISPY PORK SKIN, 09402533337,"88 St., Between 10 St. and 11 St.,"
Yangon Region,North Okkalapa ,Food Stalls [Shan Traditional],Cherry Moe," 09253528990, 0973237014","86, Tharaphi St., Hta Wun Bae Ward,"
Yangon Region,South Dagon,,TOMO," 097328495, 0973061933, 0973143641","406,Set Hmu 1st St.,  South Dagon Toe Chae Set Hmu Zone"
Yangon Region,Latha,Foodstuffs,99," 01382333, 01381999, 0973048157","97/99, 22nd St., Upper Block,"
Yangon Region,Insein,Courier Services & Delivery Services,"ECS Co.,Ltd. [Express Courier Services]"," 01647434, 0973207105","2/A, Thar Yar Gone St., Nant Thar Gone Ward,"
Yangon Region,Kyauktada,Furniture Marts,Kyaw Win [U]," 01240500, 09254428706","194, 40th St., Upper Middle Block,"
Yangon Region,Pazundaung,,Princess K," 0973760581, 09421098710","A-10, Annawah Lane (1), Nyaung Tan Housing,"
Yangon Region,North Okkalapa ,Food Stalls [Shan Traditional],Chan Myae," 09451653858, 09451058374, 09254609377","286, Setka Wut 2nd St., Za Myin Zwel Ward,"
Yangon Region,Mingalar Taung Nyunt,Furniture Marts,Lucky Seven," 095165766, 09250507144, 098619766","50, Thitsar St., Mingalar Taung Nyunt Ward,"
Yangon Region,Mingalar Taung Nyunt,Foodstuffs,"H.M.A Co.,Ltd.", 019000732,"183, Bo Min Yaung Rd.,"
Yangon Region,Mingalar Taung Nyunt,Furniture Marts,Lucky 7," 095165766, 098619766","Rm A-22~24, 3rd Flr, Yuzana Plaza,"
Yangon Region,Hlaing Thar Yar,Furniture Marts,Lin," 09420172496, 0973116215","52, Taung Ngu St., Ward (1),"
Yangon Region,North Dagon,Furniture Marts,Leno, 01511337,"11/E,U Wisara Rd.,Industrial Zone"
Yangon Region,Tarmwe,,Tai Hwa," 01548184, 0973152821","127, Lay Daunt Kan Rd.,"
Yangon Region,Bahan,Furniture Marts,Living Square," 09777702043, 09777702054","Rm 201, 2nd Flr, Myanmar Plaza,"
Yangon Region,Pazundaung,Furniture Marts,Louis Casa," 09962915274, 095142002, 09795615302","5/B, Maha Zeya St., Ward (7),"
Yangon Region,Hlaing Thar Yar,Furniture Marts,La Wun Yan," 09421103970, 0930263086","Htee Hlaing Shin Pat St.,Htee Hlaing Shin Housing"
Yangon Region,Tarmwe,Furniture Marts,Lamin Eain, 09450031354,"92, Thamain Bayan Rd., Tarmway Gyee (Kha) Ward,"
Yangon Region,South Dagon,Furniture Marts,La Pyae Kyaw, 0973037065,"25/A, Maung Makan Kan Thar Rd., Ward (19),"
Yangon Region,Kyauktada,Foreign News Agencies,Nikkei Inc. Yangon," 01255280, 01255281, 0943089268","Rm 1502, 15th Flr, Sakura Tower,"
Yangon Region,Kyeemyin Daing,Food Stalls [Shan Traditional],Fresh Dinner," 01223292, 09250291716","15, Theinni St., Thida Ward,"
Yangon Region,Kamayut,Foreign News Agencies,NHK [U Thiha Thwe]," 095063558, 01255065","Bldg 4, Rm 20, 4th Flr, Mya Kan Thar St., Mya Kan Thar Housing, Ward (2),"
Yangon Region,Tarmwe,Food Stalls [Shan Traditional],EZ Kitchen," 09793267719, 09793267729, 09799258992","868/869, Let We Min Din St., Myittar Nyunt Ward,"
Yangon Region,Mayangone,Food Stalls [Shan Traditional],Eden, 092062268,"43/A, Baho Rd., Corner of David Shwe Nu St.,Ward (2),"
Yangon Region,Lanmadaw,Food Stalls [Shan Traditional],Fu Hlaing, 09779097669,"Bldg 46, G Flr, Bahosi Housing,"
Yangon Region,Thingangyun,Food Stalls [Shan Traditional],December, 09420059397,"D/14, Kyaung St., Thuwana/25 Ward,"
Yangon Region,Kyeemyin Daing,,"Bee Internation Co., Ltd."," 0931395784, 0231234","1st Flr, D Shed, Kyee Myin Daing Kannar Rd., Thiri Mingalar Old Market,"
Yangon Region,Yankin,Food Stalls [Shan Traditional],D & D, 0973041264,"Bldg 222, Rm 4, Thitsar Rd., Infront Of Yankin Children Hospital, Ward (6),"
Yangon Region,Hlaing,Furniture Marts,Luxury Furniture," 01522637, 09794272990","4th Flr, Sein Gay Har Parami Centre,"
Yangon Region,Dawbon,Food Stalls [Shan Traditional],Bawa Thit, 0931038907,"299, Aung Myittar St., Yamonnar Ward (1),"
Yangon Region,Tarmwe,Furniture Marts,Mandalay Thidar Aye," 095061564, 09251009621, 0931906350","232/3, Pwe Sar Dan St., Shwe Myittar Housing,"
Yangon Region,Kamayut,Food Stalls [Shan Traditional],Fudodo," 095174675, 09782832664","95/97, Hledan Rd., Ward (8),"
Yangon Region,North Dagon,Furniture Marts,Marco Furniture Trading, 09255714658,"Bldg 44, Rm F/1, Mahar Myaing Zay St., Mahar Myaing Housing,"
Yangon Region,East Dagon,,Myanmar Honey," 09444041668, 012585265","17, Min Theiddi Kyaw Swar St.,"
Yangon Region,Tarmwe,Furniture Marts,Mate Set," 095400874, 09254003678","61, Thamain Bayan Rd., Infront Of Tamwe Plaza, Tarmway Gyee (Ka/Ga-Nge) Ward,"
Yangon Region,Hlaing,Furniture Marts,Manawhari," 095057824, 09976007772","Bldg 2/A, Rm 003, Bayint Naung Rd., Yadanar Mon Housing,"
Yangon Region,Tarmwe,Furniture Marts,Mahar Dana Myay," 018603882, 092018138","14, Set Hmu 1st St., Myittar Nyunt Ward,"
Yangon Region,Tarmwe,Furniture Marts,Mahar Dana Myay," 092018138, 09402790820","118, Thamain Bayan Rd., Tarmway Gyee (Kha) Ward,"
Yangon Region,Lanmadaw,Food Stalls [Shan Traditional],Fair Price Cafe, 09448005505,"21, 12th St., Lower Block,"
Yangon Region,Thingangyun,Furniture Marts,Mahar," 095064454, 095176866","27/A, Thu Mingalar Rd., Zawana Ward,"
Yangon Region,North Okkalapa ,Furniture Marts,Man Myoh Thu, 095065629,"729, Khay Mar Thi Rd., Ka Ward,"
Yangon Region,Ahlone,,Vintage," 09253824125, 095041920","32, 5th Flr, Htar Nar St.,"
Yangon Region,Tarmwe,Furniture Marts,Mahar Dana Myay," 018603882, 09402790820, 092018138","75/A, Thamain Bayan Rd., Tarmway Gyee (Ka/Ga-Nge) Ward,"
Yangon Region,Dawbon,,Golden Dried Prawn," 0973043189, 09794670672","25, Min Nandar Rd.,"
Yangon Region,Shwe Pyi Thar,,Mr.Snack," 09260260117, 09260260118, 09250029011","18,U Phoe Hlaing St., Industrial Zone (3),"
